,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Component 2,Role 2,Mole Fraction 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Density Value (g / ml),Density Uncertainty (g / ml),Source,Exact Amount 1,Exact Amount 2
2359,415403163842606960,298.15,100.0,Liquid,2,CC(=O)c1ccccc1,Solvent,0.2001,CC(C)O,Solvent,0.7999,1.1352,0.0124,,,10.1021/je7006633,,
2360,6304112034623024145,298.15,100.0,Liquid,2,CC(=O)c1ccccc1,Solvent,0.4996,CC(C)O,Solvent,0.5004,1.5703,0.0169,,,10.1021/je7006633,,
2361,5418973092923408949,298.15,100.0,Liquid,2,CC(=O)c1ccccc1,Solvent,0.7006,CC(C)O,Solvent,0.2994,1.3758,0.01485,,,10.1021/je7006633,,
2362,1615422401415494435,298.15,101.0,Liquid,2,C1COCO1,Solvent,0.7266,Cc1ccccc1Cl,Solvent,0.2734,,,1.0652000000000004,0.0005,10.1021/je400722h,,
2363,-3615367617781246205,298.15,101.0,Liquid,2,C1COCO1,Solvent,0.5169,Cc1ccccc1Cl,Solvent,0.4831,,,1.0694000000000004,0.0005,10.1021/je400722h,,
2364,-4456370279384831136,308.15,101.0,Liquid,2,C1COCO1,Solvent,0.2684999999999999,Cc1ccccc1Cl,Solvent,0.7315,,,1.0630000000000002,0.0005,10.1021/je400722h,,
2365,-4008546656320965996,308.15,101.0,Liquid,2,C1COCO1,Solvent,0.7604,Cc1ccccc1Cl,Solvent,0.2396,0.313,0.0015,,,10.1021/je400722h,,
2366,4422799596638824065,308.15,101.0,Liquid,2,C1COCO1,Solvent,0.5009,Cc1ccccc1Cl,Solvent,0.4991,0.393,0.002,,,10.1021/je400722h,,
2367,2054187495162954583,308.15,101.0,Liquid,2,C1COCO1,Solvent,0.2679,Cc1ccccc1Cl,Solvent,0.7321,0.272,0.0015,,,10.1021/je400722h,,
2368,-7652300389549606041,298.15,101.0,Liquid,2,C1COCCO1,Solvent,0.5136000000000001,Cc1ccccc1Cl,Solvent,0.4864,,,1.0536,0.0005,10.1021/je400722h,,
2369,5768915261112794154,298.15,101.0,Liquid,2,C1COCCO1,Solvent,0.2262999999999999,Cc1ccccc1Cl,Solvent,0.7737,,,1.0674000000000003,0.0005,10.1021/je400722h,,
2370,-1993852734922200071,308.15,101.0,Liquid,2,C1COCCO1,Solvent,0.8357,Cc1ccccc1Cl,Solvent,0.1643,,,1.0256,0.0005,10.1021/je400722h,,
2371,6767047478446987482,308.15,101.0,Liquid,2,C1COCCO1,Solvent,0.8357,Cc1ccccc1Cl,Solvent,0.1643,0.244,0.0015,,,10.1021/je400722h,,
2372,-6700235060739420797,308.15,101.0,Liquid,2,C1COCCO1,Solvent,0.4911999999999999,Cc1ccccc1Cl,Solvent,0.5088,0.356,0.002,,,10.1021/je400722h,,
2373,-2291347881425124558,308.15,101.0,Liquid,2,C1COCCO1,Solvent,0.2461999999999999,Cc1ccccc1Cl,Solvent,0.7538,0.206,0.001,,,10.1021/je400722h,,
2374,-8583731659720366077,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7658,Cc1ccccc1Cl,Solvent,0.2342,,,0.9336500000000002,0.000505,10.1021/je400722h,,
2375,-3177050970039576677,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4784,Cc1ccccc1Cl,Solvent,0.5216,,,0.9931600000000002,0.00051,10.1021/je400722h,,
2376,3434626525884600777,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2262999999999999,Cc1ccccc1Cl,Solvent,0.7737,,,1.0396,0.0005,10.1021/je400722h,,
2377,-9096620162615563510,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7533,Cc1ccccc1Cl,Solvent,0.2467,-0.154,0.001,,,10.1021/je400722h,,
2378,2617526398883760303,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5175000000000001,Cc1ccccc1Cl,Solvent,0.4825,-0.22,0.0015,,,10.1021/je400722h,,
2379,7224047870855729377,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2632,Cc1ccccc1Cl,Solvent,0.7368,-0.175,0.001,,,10.1021/je400722h,,
2380,-2159967567213706319,298.15,101.0,Liquid,2,Cc1ccncc1,Solvent,0.225,O,Solvent,0.775,,,0.9848000000000002,0.0004,10.1021/je8008182,,
2381,8021423969015734226,298.15,101.0,Liquid,2,Cc1ccncc1,Solvent,0.5,O,Solvent,0.5,,,0.9704000000000004,0.0005,10.1021/je8008182,,
2382,5395608895742418535,298.15,101.0,Liquid,2,Cc1ccncc1,Solvent,0.75,O,Solvent,0.25,,,0.9614000000000004,0.0004,10.1021/je8008182,,
2383,6591962645307948962,298.15,101.0,Liquid,2,CCCCC,Solvent,0.5119,CCCOC(C)=O,Solvent,0.4881,,,0.7477000000000003,0.0002,10.1021/je3011979,,
2384,-7757408420254446293,298.15,101.0,Liquid,2,CCCCC,Solvent,0.2915,CCCOC(C)=O,Solvent,0.7085,,,0.8059000000000002,0.0002,10.1021/je3011979,,
2385,-7783599731443731071,291.15,101.0,Liquid,2,CCCCC,Solvent,0.7952,CCCOC(C)=O,Solvent,0.2048,,,0.6803000000000001,0.0002,10.1021/je3011979,,
2386,8548473177182089296,291.15,101.0,Liquid,2,CCCCC,Solvent,0.7953,CCCOC(C)=O,Solvent,0.2047,0.617,0.0035,,,10.1021/je3011979,,
2387,-5353760199569208907,291.15,101.0,Liquid,2,CCCCC,Solvent,0.4911999999999999,CCCOC(C)=O,Solvent,0.5088,1.031,0.0045,,,10.1021/je3011979,,
2388,-7181240839571584091,291.15,101.0,Liquid,2,CCCCC,Solvent,0.2188,CCCOC(C)=O,Solvent,0.7812,0.636,0.0035,,,10.1021/je3011979,,
2389,-8830855324163773853,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.7782,CCCOC(C)=O,Solvent,0.2218,,,0.6976000000000002,0.00015,10.1021/je3011979,,
2390,4996787056457720373,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.2758,CCCOC(C)=O,Solvent,0.7242,,,0.8106000000000002,0.00015,10.1021/je3011979,,
2391,5995819986093738357,291.15,101.0,Liquid,2,CCCCCC,Solvent,0.558,CCCOC(C)=O,Solvent,0.442,,,0.7514000000000002,0.00015,10.1021/je3011979,,
2392,-217981879528231559,291.15,101.0,Liquid,2,CCCCCC,Solvent,0.5583,CCCOC(C)=O,Solvent,0.4417,1.087,0.0045,,,10.1021/je3011979,,
2393,1064316987485934812,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.7777000000000001,CCCOC(C)=O,Solvent,0.2223,0.743,0.004,,,10.1021/je3011979,,
2394,-7017424457109890826,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.2347,CCCOC(C)=O,Solvent,0.7653,0.741,0.004,,,10.1021/je3011979,,
2395,-8946697713797436865,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.7464,CCCOC(C)=O,Solvent,0.2536,,,0.7306000000000002,0.00015,10.1021/je3011979,,
2396,-332491152212462441,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.2371999999999999,CCCOC(C)=O,Solvent,0.7628,,,0.8222000000000003,0.00015,10.1021/je3011979,,
2397,848237544436106976,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.5794,CCCOC(C)=O,Solvent,0.4206,,,0.7625000000000002,0.00015,10.1021/je3011979,,
2398,2019448168735741281,291.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.5791999999999999,CCCOC(C)=O,Solvent,0.4208,1.265,0.0055,,,10.1021/je3011979,,
2399,2919252310072057393,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.7432000000000001,CCCOC(C)=O,Solvent,0.2568,0.966,0.0045,,,10.1021/je3011979,,
2400,-4559390347059802562,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.2392999999999999,CCCOC(C)=O,Solvent,0.7607,0.929,0.0045,,,10.1021/je3011979,,
2401,1057365976317888575,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.7167,CCCOC(C)=O,Solvent,0.2833,,,0.7442000000000002,0.00015,10.1021/je3011979,,
2402,-4311281962975563103,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.4939,CCCOC(C)=O,Solvent,0.5061,,,0.7756000000000002,0.00015,10.1021/je3011979,,
2403,1748304969839033290,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.2679,CCCOC(C)=O,Solvent,0.7321,,,0.8165000000000002,0.00015,10.1021/je3011979,,
2404,-6772295709803179349,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.7753,CCCOC(C)=O,Solvent,0.2247,0.946,0.0045,,,10.1021/je3011979,,
2405,7788031209071373621,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.4991,CCCOC(C)=O,Solvent,0.5009,1.383,0.006,,,10.1021/je3011979,,
2406,-8200430392031952243,291.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.2701,CCCOC(C)=O,Solvent,0.7299,1.085,0.005,,,10.1021/je3011979,,
2407,6108071076357025074,298.15,101.3,Liquid,2,CCOC(=O)CC(C)=O,Solvent,0.2994,O,Solvent,0.7006,0.428,0.005,,,10.1021/je800889y,,
2408,-4147121071759595719,298.15,101.3,Liquid,2,CCOC(=O)CC(C)=O,Solvent,0.4491,O,Solvent,0.5509,0.684,0.0075,,,10.1021/je800889y,,
2409,-3475841400970561504,298.15,101.3,Liquid,2,CCOC(=O)CC(C)=O,Solvent,0.7514,O,Solvent,0.2486,1.128,0.012,,,10.1021/je800889y,,
2410,-3361689164494615390,298.15,100.0,Liquid,2,C1CCOCC1,Solvent,0.2471,O=C1CCCCC1,Solvent,0.7529,,,0.9305900000000004,0.000505,10.1021/acs.jced.6b00606,,
2411,-7338244686190884315,298.15,100.0,Liquid,2,C1CCOCC1,Solvent,0.5009,O=C1CCCCC1,Solvent,0.4991,,,0.9160300000000002,0.000505,10.1021/acs.jced.6b00606,,
2412,1360130329958660494,298.15,100.0,Liquid,2,C1CCOCC1,Solvent,0.7389,O=C1CCCCC1,Solvent,0.2611,,,0.9000800000000002,0.000505,10.1021/acs.jced.6b00606,,
2413,414209902481532987,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.25,O=C1CCCCC1,Solvent,0.75,0.05827,0.00062,,,10.1021/je025649t,,
2414,4786034662459766232,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5,O=C1CCCCC1,Solvent,0.5,0.08658,0.000725,,,10.1021/je025649t,,
2415,78128630466847574,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.75,O=C1CCCCC1,Solvent,0.25,0.07698,0.00069,,,10.1021/je025649t,,
2416,3263239974660881416,298.15,100.0,Liquid,2,C1CCOCC1,Solvent,0.254,O=C1CCCCCC1,Solvent,0.746,,,0.9355100000000002,0.00051,10.1021/acs.jced.6b00606,,
2417,-6648323433641121195,298.15,100.0,Liquid,2,C1CCOCC1,Solvent,0.4986,O=C1CCCCCC1,Solvent,0.5014000000000001,,,0.9211200000000004,0.00051,10.1021/acs.jced.6b00606,,
2418,-3661998729711517671,298.15,100.0,Liquid,2,C1CCOCC1,Solvent,0.7686,O=C1CCCCCC1,Solvent,0.2314,,,0.9012200000000002,0.000505,10.1021/acs.jced.6b00606,,
2419,8568210327374325213,298.15,100.0,Liquid,2,C1COCCO1,Solvent,0.2555,O=C1CCCCCC1,Solvent,0.7444999999999999,,,0.9616800000000002,0.000515,10.1021/acs.jced.6b00606,,
2420,-5635011677917356435,298.15,100.0,Liquid,2,C1COCCO1,Solvent,0.7489,O=C1CCCCCC1,Solvent,0.2511,,,0.9994100000000002,0.00051,10.1021/acs.jced.6b00606,,
2421,-4211009701567209512,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.5723,O=C1CCCCCC1,Solvent,0.4276999999999999,,,0.9737000000000002,0.00051,10.1021/acs.jced.6b00606,,
2422,3871801717298827732,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.2252,O=C1CCCCCC1,Solvent,0.7747999999999999,0.0783,0.001,,,10.1021/acs.jced.6b00606,,
2423,-3174039847457937968,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.5725,O=C1CCCCCC1,Solvent,0.4275,0.1032,0.00125,,,10.1021/acs.jced.6b00606,,
2424,8615620931978258141,308.15,100.0,Liquid,2,C1COCCO1,Solvent,0.7716,O=C1CCCCCC1,Solvent,0.2284,0.0694,0.0009,,,10.1021/acs.jced.6b00606,,
2425,9072806335350478557,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.75,CCO,Solvent,0.25,0.75364,0.007115,,,10.1021/je049852v,,
2426,6428368989763857182,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.5,CCO,Solvent,0.5,0.8491,0.00794,,,10.1021/je049852v,,
2427,-2674355433542016235,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.25,CCO,Solvent,0.75,0.57017,0.00553,,,10.1021/je049852v,,
2428,-8565015124041398772,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.7010000000000001,CCO,Solvent,0.299,,,0.8595400000000002,8.500000000000002e-05,10.1021/je201140q,,
2429,2246014903669453954,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.504,CCO,Solvent,0.496,,,0.8440100000000001,0.0001,10.1021/je201140q,,
2430,-6308770363579118807,298.15,101.3,Liquid,2,C1CCOCC1,Solvent,0.284,CCO,Solvent,0.716,,,0.8227400000000002,0.00012,10.1021/je201140q,,
2431,-4134794860026192094,298.15,101.0,Liquid,2,CS(C)=O,Solvent,0.23396,OCCO,Solvent,0.76604,,,1.1087200000000004,0.00016,10.1021/je100089s,,
2432,-8165751831929126450,298.15,101.0,Liquid,2,CS(C)=O,Solvent,0.48917,OCCO,Solvent,0.51083,,,1.1056,0.000155,10.1021/je100089s,,
2433,-5754631068282023269,298.15,101.0,Liquid,2,CS(C)=O,Solvent,0.69463,OCCO,Solvent,0.30537,,,1.1021300000000005,0.000155,10.1021/je100089s,,
2434,6472084162962510673,308.15,101.3,Liquid,2,CS(C)=O,Solvent,0.7577,OCCO,Solvent,0.2423,-0.7576,0.00715,,,10.1021/je034007i,,
2435,5897606719891088901,308.15,101.3,Liquid,2,CS(C)=O,Solvent,0.5399,OCCO,Solvent,0.4601,-0.9102,0.00845,,,10.1021/je034007i,,
2436,4859807473980501862,308.15,101.3,Liquid,2,CS(C)=O,Solvent,0.2811,OCCO,Solvent,0.7189,-0.6138,0.0059,,,10.1021/je034007i,,
2437,-1897714821697216155,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.7994,CCCO,Solvent,0.2006,,,0.7073900000000002,0.00013,10.1021/je4004806,,
2438,2401350461855405516,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.4993,CCCO,Solvent,0.5006999999999999,,,0.7282400000000002,0.00019,10.1021/je4004806,,
2439,-8655172720701470443,298.15,101.0,Liquid,2,CCCCCCCC,Solvent,0.1999,CCCO,Solvent,0.8001,,,0.7622500000000002,0.00031,10.1021/je4004806,,
2440,-7136486658138511836,298.15,101.0,Liquid,2,CCCCO,Solvent,0.7995,CCOC(C)(C)CC,Solvent,0.2005,0.251,0.00435,,,10.1021/je300670n,,
2441,-1672736404389324114,298.15,101.0,Liquid,2,CCCCO,Solvent,0.4977,CCOC(C)(C)CC,Solvent,0.5023,0.5669,0.00785,,,10.1021/je300670n,,
2442,-4617698846156046138,298.15,101.0,Liquid,2,CCCCO,Solvent,0.2991,CCOC(C)(C)CC,Solvent,0.7009,0.6157,0.0084,,,10.1021/je300670n,,
2443,402212812546759814,297.7,101.0,Liquid,2,CCCCO,Solvent,0.4977,CCOC(C)(C)CC,Solvent,0.5023,,,0.7820000000000001,0.0002,10.1021/je300670n,,
2444,2047931279864672742,297.71,101.0,Liquid,2,CCCCO,Solvent,0.6978,CCOC(C)(C)CC,Solvent,0.3022,,,0.7911000000000002,0.0002,10.1021/je300670n,,
2445,8286132907035196658,297.71,101.0,Liquid,2,CCCCO,Solvent,0.2991,CCOC(C)(C)CC,Solvent,0.7009,,,0.7733000000000001,0.0002,10.1021/je300670n,,
2446,8143994084917540291,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.7994,CCOC(C)(C)CC,Solvent,0.2006,0.448,0.0073,,,10.1021/je300670n,,
2447,-7480518839796164603,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.4987,CCOC(C)(C)CC,Solvent,0.5013,0.8937,0.01225,,,10.1021/je300670n,,
2448,729327822346113860,298.15,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.2996999999999999,CCOC(C)(C)CC,Solvent,0.7003,0.9727,0.0132,,,10.1021/je300670n,,
2449,-8624449521556046978,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.7994,CCOC(C)(C)CC,Solvent,0.2006,,,0.7932000000000002,0.00025,10.1021/je300670n,,
2450,-845985575117504952,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.4987,CCOC(C)(C)CC,Solvent,0.5013,,,0.7789000000000001,0.0002,10.1021/je300670n,,
2451,-7604314886956323277,297.71,101.0,Liquid,2,CCC(C)(C)O,Solvent,0.2996999999999999,CCOC(C)(C)CC,Solvent,0.7003,,,0.7709000000000001,0.0002,10.1021/je300670n,,
2452,-8427837839337222203,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.2,c1ccccc1,Solvent,0.8,,,0.8576940000000002,5.400000000000001e-05,10.1021/acs.jced.5b00009,,
2453,-3302086220445942826,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.5,c1ccccc1,Solvent,0.5,,,0.8318550000000002,5.8000000000000014e-05,10.1021/acs.jced.5b00009,,
2454,-5136905089828945461,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.7,c1ccccc1,Solvent,0.3,,,0.8138540000000002,6.100000000000001e-05,10.1021/acs.jced.5b00009,,
2455,2987522146461636467,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.2528,c1ccccc1,Solvent,0.7472,-0.0571,0.00125,,,10.1021/je100489z,,
2456,4379221560749731260,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.5037,c1ccccc1,Solvent,0.4962999999999999,-0.0659,0.00145,,,10.1021/je100489z,,
2457,4416995956662188246,298.15,101.0,Liquid,2,CCCC#N,Solvent,0.7528,c1ccccc1,Solvent,0.2471999999999999,-0.0312,0.0008,,,10.1021/je100489z,,
2458,-4017308704996721353,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.7404999999999999,CCCO,Solvent,0.2595,0.711,0.0075,,,10.1021/je8007606,,
2459,-6005340492534010825,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.4808,CCCO,Solvent,0.5192,0.69,0.0075,,,10.1021/je8007606,,
2460,-1608801677889450233,298.15,101.0,Liquid,2,CCCCCCCCC,Solvent,0.2482999999999999,CCCO,Solvent,0.7517,0.488,0.0055,,,10.1021/je8007606,,
2461,-202940878212500084,313.15,100.0,Liquid,2,CCCCCCCCC,Solvent,0.2979,CCCO,Solvent,0.7021,,,0.7412300000000002,0.002375,10.1021/acs.jced.8b00554,,
2462,4191393224580663432,313.15,101.0,Liquid,2,CCCCOCCO,Solvent,0.2665,c1ccccc1,Solvent,0.7335,0.6895,0.00745,,,10.1021/je060026r,,
2463,7812308032310914286,313.15,101.0,Liquid,2,CCCCOCCO,Solvent,0.503,c1ccccc1,Solvent,0.497,0.5563,0.00605,,,10.1021/je060026r,,
2464,1242602665823315805,313.15,101.0,Liquid,2,CCCCOCCO,Solvent,0.7297,c1ccccc1,Solvent,0.2703,0.3037,0.00335,,,10.1021/je060026r,,
2465,-3821083129850885164,298.15,101.0,Liquid,2,CCCCOCCO,Solvent,0.2488,c1ccccc1,Solvent,0.7512,,,0.8790000000000002,0.00083,10.1021/je034005y,,
2466,-3372219371841050202,298.15,101.0,Liquid,2,CCCCOCCO,Solvent,0.4995,c1ccccc1,Solvent,0.5005,,,0.8864700000000002,0.000795,10.1021/je034005y,,
2467,1830465739752191007,298.15,101.0,Liquid,2,CCCCOCCO,Solvent,0.7535,c1ccccc1,Solvent,0.2465,,,0.8924600000000003,0.00077,10.1021/je034005y,,
2468,279871009951418082,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.6464,CCCCOCCO,Solvent,0.3536,1.016,0.0109,,,10.1021/je060026r,,
2469,-1454912436356652897,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4992999999999999,CCCCOCCO,Solvent,0.5007,0.9593,0.0103,,,10.1021/je060026r,,
2470,8998057741998942488,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2335,CCCCOCCO,Solvent,0.7665,0.5819,0.0063,,,10.1021/je060026r,,
2471,1889383748290175824,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.4975,CCCCOCCO,Solvent,0.5025,,,0.8369300000000002,0.00099,10.1021/je034005y,,
2472,7038644302012939200,298.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.2506,CCCCOCCO,Solvent,0.7494,,,0.8675200000000002,0.000865,10.1021/je034005y,,
2473,8447019614014911235,313.15,101.0,Liquid,2,C1CCCCC1,Solvent,0.6456999999999999,CCCCOCCO,Solvent,0.3543,,,0.8031600000000002,0.00113,10.1021/je034005y,,
2474,-6088492068057577146,298.15,100.0,Liquid,2,CC(C)O,Solvent,0.7649,CCOC=O,Solvent,0.2351,,,0.8088000000000002,0.00035,10.1021/je500848q,,
2475,-5610226854971735280,298.15,100.0,Liquid,2,CC(C)O,Solvent,0.4413,CCOC=O,Solvent,0.5587,,,0.8482000000000003,0.00035,10.1021/je500848q,,
2476,-4848388694290561031,298.15,100.0,Liquid,2,CC(C)O,Solvent,0.2651,CCOC=O,Solvent,0.7349,,,0.8710000000000002,0.0003,10.1021/je500848q,,
2477,-3683052395672533846,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.1501,CCCO,Solvent,0.8499,0.192,0.005,,,10.1021/je5004912,,
2478,-3179222166646270401,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.5001,CCCO,Solvent,0.4999,0.595,0.0055,,,10.1021/je5004912,,
2479,-8031011695531028883,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.75,CCCO,Solvent,0.25,0.682,0.006,,,10.1021/je5004912,,
2480,7605095056520122206,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.7456,CCCO,Solvent,0.2544,,,0.6899770000000002,0.0002305,10.1021/je100595s,,
2481,-1827395867401833035,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.4991,CCCO,Solvent,0.5009,,,0.7176450000000002,0.0002145,10.1021/je100595s,,
2482,1696319945609339075,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.1503,CCCO,Solvent,0.8497,,,0.7704980000000002,0.0001845,10.1021/je100595s,,
2483,5120166801260126457,298.15,101.3,Liquid,2,CCCCCCC,Solvent,0.494,COC(C)=O,Solvent,0.506,,,0.7573000000000001,0.00015,10.1021/acs.jced.9b00668,,
2484,2884349114173416078,298.15,101.3,Liquid,2,CCCCCCC,Solvent,0.2301999999999999,COC(C)=O,Solvent,0.7698,,,0.8290000000000002,0.0001,10.1021/acs.jced.9b00668,,
2485,6281734370752563825,298.15,101.325,Liquid,2,CCCCCCC,Solvent,0.7503,COC(C)=O,Solvent,0.2497,,,0.7108200000000002,0.00021,10.1021/je030117d,,
2486,-6560783009332799510,298.15,101.3,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7363999999999999,COC(C)=O,Solvent,0.2636,,,0.7171000000000002,0.00015,10.1021/acs.jced.9b00668,,
2487,5313663067586317268,298.15,101.3,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2389,COC(C)=O,Solvent,0.7611,,,0.8248000000000002,0.0001,10.1021/acs.jced.9b00668,,
2488,-7078342965630144139,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5411,COC(C)=O,Solvent,0.4589,,,0.7495700000000002,0.000505,10.1021/acs.jced.5b00813,,
2489,5880098050182048883,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.256,COC(C)=O,Solvent,0.744,1.385,0.015,,,10.1021/acs.jced.5b00813,,
2490,4819433778046698403,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.5406,COC(C)=O,Solvent,0.4594,1.759,0.019,,,10.1021/acs.jced.5b00813,,
2491,-2649245055656976281,298.15,100.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7833,COC(C)=O,Solvent,0.2167,1.149,0.0125,,,10.1021/acs.jced.5b00813,,
2492,6186751757878694504,308.15,101.32,Liquid,2,OCCO,Solvent,0.2365,OCc1ccccc1,Solvent,0.7635000000000001,0.209,0.0048,,,10.1021/je0342062,,
2493,-4585406084983634253,308.15,101.32,Liquid,2,OCCO,Solvent,0.4817,OCc1ccccc1,Solvent,0.5183,0.201,0.00465,,,10.1021/je0342062,,
2494,-8450158639538919268,308.15,101.32,Liquid,2,OCCO,Solvent,0.7361,OCc1ccccc1,Solvent,0.2639,0.1383,0.0037,,,10.1021/je0342062,,
2495,-7786667876307382701,308.15,101.32,Liquid,2,OCCO,Solvent,0.2622,OCc1ccccc1,Solvent,0.7378,,,1.0442900000000002,0.000265,10.1021/je0342062,,
2496,383686015472381071,308.15,101.32,Liquid,2,OCCO,Solvent,0.5057,OCc1ccccc1,Solvent,0.4942999999999999,,,1.0579000000000005,0.00027,10.1021/je0342062,,
2497,-1433596852046695165,308.15,101.32,Liquid,2,OCCO,Solvent,0.7371,OCc1ccccc1,Solvent,0.2629,,,1.0753200000000005,0.000275,10.1021/je0342062,,
2498,2836432112650180387,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.2665,OCc1ccccc1,Solvent,0.7335,-0.4216,0.0081,,,10.1021/je0342062,,
2499,-2151907824496554223,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.5216,OCc1ccccc1,Solvent,0.4784,-0.4574,0.00865,,,10.1021/je0342062,,
2500,-2893318224777258645,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.7658,OCc1ccccc1,Solvent,0.2341999999999999,-0.3712,0.0073,,,10.1021/je0342062,,
2501,3599760220604826539,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.2285,OCc1ccccc1,Solvent,0.7715,,,1.0497600000000002,0.000265,10.1021/je0342062,,
2502,-499979581157738550,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.5312,OCc1ccccc1,Solvent,0.4688,,,1.07136,0.00027,10.1021/je0342062,,
2503,8147448954042032858,308.15,101.32,Liquid,2,OCCOCCO,Solvent,0.7277,OCc1ccccc1,Solvent,0.2723,,,1.0857000000000003,0.000275,10.1021/je0342062,,
2504,7660790864169058026,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7399,CCCCCCCC,Solvent,0.2601,,,0.8254700000000003,0.000505,10.1021/acs.jced.5b00813,,
2505,8883425016405102098,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.4896,CCCCCCCC,Solvent,0.5104,,,0.7763400000000003,0.00051,10.1021/acs.jced.5b00813,,
2506,-5635877595736119666,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.2465,CCCCCCCC,Solvent,0.7535,,,0.7348600000000002,0.00051,10.1021/acs.jced.5b00813,,
2507,-4618658746828074637,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7323,CCCCCCCC,Solvent,0.2677,0.784,0.0085,,,10.1021/acs.jced.5b00813,,
2508,-1997277830289971958,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.4887,CCCCCCCC,Solvent,0.5113,1.053,0.0115,,,10.1021/acs.jced.5b00813,,
