,Id,Temperature (K),Pressure (kPa),Phase,N Components,Component 1,Role 1,Mole Fraction 1,Exact Amount 1,Component 2,Role 2,Mole Fraction 2,Exact Amount 2,Density Value (g / ml),Density Uncertainty (g / ml),EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol),Source
446,-8287237611334587028,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.7484,,Cc1ccccc1,Solvent,0.2516,,,,0.393,0.00525,10.1016/j.jct.2006.08.011
447,-7463755491061790420,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.7338,,Cc1ccccc1,Solvent,0.2662,,0.7020900000000002,0.000305,,,10.1016/j.jct.2006.08.011
448,457621142494725683,298.15,101.0,Liquid,2,CCCCCC,Solvent,0.5011,,Cc1ccccc1,Solvent,0.4989,,0.7484400000000002,0.00015,,,10.1021/je900557u
449,1665215429932143891,298.15,101.0,Liquid,2,COC=O,Solvent,0.2508,,ClCCCl,Solvent,0.7492,,,,0.0793,0.0007,10.1016/j.jct.2006.10.008
450,6823018660509517122,298.15,101.0,Liquid,2,COC=O,Solvent,0.4874,,ClCCCl,Solvent,0.5126,,,,0.1028,0.0008,10.1016/j.jct.2006.10.008
451,1522416349318828773,298.15,101.0,Liquid,2,COC=O,Solvent,0.7322,,ClCCCl,Solvent,0.2678,,,,0.0733,0.00065,10.1016/j.jct.2006.10.008
452,-155039404019357028,298.15,101.0,Liquid,2,COC=O,Solvent,0.2795,,ClCCCl,Solvent,0.7204999999999999,,1.1777100000000005,0.00034,,,10.1016/j.jct.2006.10.008
453,5399673104895527484,298.15,101.0,Liquid,2,COC=O,Solvent,0.4725,,ClCCCl,Solvent,0.5275000000000001,,1.1269600000000004,0.000285,,,10.1016/j.jct.2006.10.008
454,3308452888954543942,298.15,101.0,Liquid,2,COC=O,Solvent,0.753,,ClCCCl,Solvent,0.247,,1.0461600000000004,0.000205,,,10.1016/j.jct.2006.10.008
455,-7868640607191652625,298.15,101.0,Liquid,2,COC=O,Solvent,0.2024,,ClCCCCl,Solvent,0.7976,,,,0.2064,0.0012,10.1016/j.jct.2006.10.008
456,5196813206777133985,298.15,101.0,Liquid,2,COC=O,Solvent,0.5024,,ClCCCCl,Solvent,0.4976,,,,0.3503,0.00175,10.1016/j.jct.2006.10.008
457,-8866963225083638056,298.15,101.0,Liquid,2,COC=O,Solvent,0.7674,,ClCCCCl,Solvent,0.2326,,,,0.2841,0.0015,10.1016/j.jct.2006.10.008
458,8136414866536864825,298.15,101.0,Liquid,2,COC=O,Solvent,0.244,,ClCCCCl,Solvent,0.756,,1.1395000000000002,0.0003,,,10.1016/j.jct.2006.10.008
459,6391849699419848381,298.15,101.0,Liquid,2,COC=O,Solvent,0.5138,,ClCCCCl,Solvent,0.4861999999999999,,1.08831,0.00025,,,10.1016/j.jct.2006.10.008
460,-880255345398806747,298.15,101.0,Liquid,2,COC=O,Solvent,0.7384,,ClCCCCl,Solvent,0.2616,,1.03754,0.0002,,,10.1016/j.jct.2006.10.008
461,-2089710000459757658,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.2551,,ClCCCl,Solvent,0.7449,,,,-0.1475,0.00095,10.1016/j.jct.2006.10.008
462,-1478534726504459290,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.5094,,ClCCCl,Solvent,0.4906,,,,-0.2501,0.00135,10.1016/j.jct.2006.10.008
463,5874171357880129735,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.7374,,ClCCCl,Solvent,0.2625999999999999,,,,-0.2029,0.0012,10.1016/j.jct.2006.10.008
464,-2948887856040184620,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.2317,,ClCCCl,Solvent,0.7683,,1.1687800000000002,0.00033,,,10.1016/j.jct.2006.10.008
465,3203794452229987223,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.5294,,ClCCCl,Solvent,0.4706,,1.0732400000000002,0.000235,,,10.1016/j.jct.2006.10.008
466,-2139070811559398468,298.15,101.0,Liquid,2,COC(C)=O,Solvent,0.7648,,ClCCCl,Solvent,0.2351999999999999,,0.9995200000000002,0.00016,,,10.1016/j.jct.2006.10.008
467,770111400311310149,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.3493,,COC=O,Solvent,0.6507000000000001,,0.9198400000000002,0.000115,,,10.1016/j.jct.2015.02.019
468,4508743633106298007,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5,,COC=O,Solvent,0.5,,0.90817,0.00012,,,10.1016/j.jct.2015.02.019
469,-8588133229464958585,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7258,,COC=O,Solvent,0.2742,,0.8955000000000002,0.000135,,,10.1016/j.jct.2015.02.019
470,2050054865414302996,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.3486,,COC=O,Solvent,0.6514,,,,0.422,0.0045,10.1016/j.jct.2015.02.019
471,3732626134166725406,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.5232,,COC=O,Solvent,0.4768,,,,0.409,0.0045,10.1016/j.jct.2015.02.019
472,8411273169380566803,298.15,100.0,Liquid,2,CCCCC(=O)OC,Solvent,0.7968,,COC=O,Solvent,0.2032,,,,0.219,0.0025,10.1016/j.jct.2015.02.019
473,-5450984844629015557,298.15,100.0,Liquid,2,CO,Solvent,0.9167,,COC=O,Solvent,0.0833,,0.8088000000000002,9.000000000000002e-05,,,10.1016/j.jct.2015.02.019
474,-7648017318434727708,298.15,100.0,Liquid,2,CO,Solvent,0.5054000000000001,,COC=O,Solvent,0.4946,,0.8956100000000002,7.500000000000002e-05,,,10.1016/j.jct.2015.02.019
475,-1060532783565847665,298.15,100.0,Liquid,2,CO,Solvent,0.2729,,COC=O,Solvent,0.7271,,0.9321000000000004,8.000000000000002e-05,,,10.1016/j.jct.2015.02.019
476,154256409305925133,298.15,100.0,Liquid,2,CO,Solvent,0.9167,,COC=O,Solvent,0.0833,,,,0.311,0.0035,10.1016/j.jct.2015.02.019
477,8526995703898238290,298.15,100.0,Liquid,2,CO,Solvent,0.4872999999999999,,COC=O,Solvent,0.5127,,,,1.179,0.0125,10.1016/j.jct.2015.02.019
478,9052660615101215462,298.15,100.0,Liquid,2,CO,Solvent,0.2822,,COC=O,Solvent,0.7178,,,,1.105,0.012,10.1016/j.jct.2015.02.019
479,-7117204126976123075,298.15,101.0,Liquid,2,O,Solvent,0.2094,,OCCOCCO,Solvent,0.7906,,,,-0.521,0.003,10.1016/j.tca.2009.06.004
480,-6218109397596353311,298.15,101.0,Liquid,2,O,Solvent,0.6996,,OCCOCCO,Solvent,0.3004,,,,-1.245,0.0065,10.1016/j.tca.2009.06.004
481,5060688683211168867,298.15,101.0,Liquid,2,O,Solvent,0.499,,OCCOCCO,Solvent,0.501,,,,-1.149,0.0065,10.1021/je400158p
482,-8137499627111648540,298.15,101.0,Liquid,2,O,Solvent,0.6990000000000001,,OCCOCCO,Solvent,0.301,,1.0958900000000005,0.000305,,,10.1021/je700672f
483,-5464945907582509919,298.15,101.0,Liquid,2,O,Solvent,0.4993999999999999,,OCCOCCO,Solvent,0.5006,,1.1070700000000002,0.00026,,,10.1021/je700672f
484,6369191921823229170,298.15,101.0,Liquid,2,O,Solvent,0.2996999999999999,,OCCOCCO,Solvent,0.7003,,1.1111900000000003,0.000285,,,10.1021/je700672f
485,2774207693422937497,298.15,101.0,Liquid,2,NCCCO,Solvent,0.2982,,O,Solvent,0.7018,,,,-2.501,0.051,10.1016/j.jct.2007.03.010
486,-7218663890703287070,298.15,101.0,Liquid,2,NCCCO,Solvent,0.4989,,O,Solvent,0.5011,,,,-2.462,0.05,10.1016/j.jct.2007.03.010
487,-422753427795246880,298.15,101.0,Liquid,2,NCCCO,Solvent,0.7515,,O,Solvent,0.2485,,,,-1.531,0.031,10.1016/j.jct.2007.03.010
488,-2009966564183506243,298.15,101.3,Liquid,2,NCCCO,Solvent,0.2728086663651735,,O,Solvent,0.7271913336348265,,1.0118000000000005,0.0014,,,10.1021/acs.jced.5b00412
489,-8621431987033475496,298.15,101.3,Liquid,2,NCCCO,Solvent,0.4896422848287638,,O,Solvent,0.5103577151712362,,1.0059000000000002,0.00155,,,10.1021/acs.jced.5b00412
490,95074393386070172,298.15,101.3,Liquid,2,NCCCO,Solvent,0.708044133701138,,O,Solvent,0.291955866298862,,0.9975000000000004,0.0018,,,10.1021/acs.jced.5b00412
491,-6135170506485130000,298.15,101.0,Liquid,2,CNCCO,Solvent,0.1992,,O,Solvent,0.8008,,,,-2.243,0.0455,10.1016/j.jct.2007.03.010
492,6522534191486966842,298.15,101.0,Liquid,2,CNCCO,Solvent,0.5017,,O,Solvent,0.4982999999999999,,,,-2.508,0.051,10.1016/j.jct.2007.03.010
493,-7076176113370939369,298.15,101.0,Liquid,2,CNCCO,Solvent,0.7988,,O,Solvent,0.2012,,,,-1.219,0.025,10.1016/j.jct.2007.03.010
494,-2238596221503728544,298.15,101.0,Liquid,2,CNCCO,Solvent,0.1987,,O,Solvent,0.8013,,0.9960300000000002,0.00016,,,10.1021/je060457+
495,-2924924544035285873,298.15,101.0,Liquid,2,CNCCO,Solvent,0.5041,,O,Solvent,0.4959,,0.9688100000000002,0.000235,,,10.1021/je060457+
496,1175597008897567827,298.15,101.0,Liquid,2,CNCCO,Solvent,0.8009,,O,Solvent,0.1991,,0.9466300000000002,0.00032,,,10.1021/je060457+
497,2752301861464146161,298.15,101.0,Liquid,2,CN(C)CCO,Solvent,0.2052,,O,Solvent,0.7948,,,,-2.587,0.0525,10.1016/j.jct.2007.03.010
498,-2717832468163025042,298.15,101.0,Liquid,2,CN(C)CCO,Solvent,0.5365,,O,Solvent,0.4635,,,,-2.575,0.0525,10.1016/j.jct.2007.03.010
499,-2783978666250498787,298.15,101.0,Liquid,2,CN(C)CCO,Solvent,0.7996,,O,Solvent,0.2004,,,,-1.247,0.0255,10.1016/j.jct.2007.03.010
500,670927461081344649,298.15,101.3,Liquid,2,CN(C)CCO,Solvent,0.5077,,O,Solvent,0.4922999999999999,,0.9237220000000002,0.000504,,,10.1016/j.jct.2004.11.016
501,1777255896720309867,298.15,101.3,Liquid,2,CN(C)CCO,Solvent,0.7652,,O,Solvent,0.2348,,0.8989030000000002,0.0005805,,,10.1016/j.jct.2004.11.016
502,560192476625563335,298.15,101.3,Liquid,2,CN(C)CCO,Solvent,0.2643298443255894,,O,Solvent,0.7356701556744105,,0.9590000000000002,0.0029,,,10.1021/acs.jced.6b00888
503,-5200739995120082731,298.15,101.0,Liquid,2,CCO,Solvent,0.7997,,Cc1cccc(O)c1,Solvent,0.2003,,,,-0.79199,0.011965,10.1016/j.fluid.2017.09.008
504,-1462920641006086455,298.15,101.0,Liquid,2,CCO,Solvent,0.4139,,Cc1cccc(O)c1,Solvent,0.5861,,,,-1.14624,0.00985,10.1016/j.fluid.2017.09.008
505,-10766748142871638,298.15,101.0,Liquid,2,CCO,Solvent,0.2125,,Cc1cccc(O)c1,Solvent,0.7875,,,,-0.68742,0.01275,10.1016/j.fluid.2017.09.008
506,4987419605785573405,303.15,100.0,Liquid,2,CCO,Solvent,0.2637,,Cc1cccc(O)c1,Solvent,0.7363,,0.9852300000000004,0.0006,,,10.1016/j.jct.2018.12.039
507,-3878781980124738173,303.15,100.0,Liquid,2,CCO,Solvent,0.4724,,Cc1cccc(O)c1,Solvent,0.5276000000000001,,0.9446300000000002,0.0006,,,10.1016/j.jct.2018.12.039
508,-6518119324282380712,303.15,100.0,Liquid,2,CCO,Solvent,0.7817,,Cc1cccc(O)c1,Solvent,0.2183,,0.8631500000000002,0.000605,,,10.1016/j.jct.2018.12.039
509,-6826213117065062034,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.25,,CCCCO,Solvent,0.75,,,,0.2829,0.00333,10.1016/j.fluid.2011.11.005
510,-4096928761185114243,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.5003,,CCCCO,Solvent,0.4997,,,,0.56098,0.00616,10.1016/j.fluid.2011.11.005
511,-6331271774198691676,298.15,101.0,Liquid,2,C=CCCCC,Solvent,0.7499,,CCCCO,Solvent,0.2501,,,,0.63978,0.00696,10.1016/j.fluid.2011.11.005
512,-4038876144589268224,293.15,100.0,Liquid,2,C=CCCCC,Solvent,0.9,,CCCCO,Solvent,0.0999999999999999,,0.6818000000000001,0.00035,,,10.1021/je301301j
513,-2864068536210560868,293.15,100.0,Liquid,2,C=CCCCC,Solvent,0.5018,,CCCCO,Solvent,0.4982,,0.7340000000000002,0.00035,,,10.1021/je301301j
514,8264807488289751802,293.15,100.0,Liquid,2,C=CCCCC,Solvent,0.1001,,CCCCO,Solvent,0.8999,,0.7924000000000002,0.00035,,,10.1021/je301301j
515,538730709018859915,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.2506,,CCCCO,Solvent,0.7494000000000001,,,,0.3032,0.0035,10.1016/j.fluid.2011.11.005
516,6008947453398394510,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.5007,,CCCCO,Solvent,0.4992999999999999,,,,0.5325,0.00585,10.1016/j.fluid.2011.11.005
517,6151147873200686675,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.7498,,CCCCO,Solvent,0.2502,,,,0.5688,0.0062,10.1016/j.fluid.2011.11.005
518,4555868378610445624,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.2041,,CCCCO,Solvent,0.7959,,0.7956200000000002,0.00399,,,10.1016/j.jct.2005.06.011
519,2308942457082740294,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.5039,,CCCCO,Solvent,0.4961,,0.7808600000000002,0.003915,,,10.1016/j.jct.2005.06.011
520,-521986585436638328,298.15,101.0,Liquid,2,CC1CCCCC1,Solvent,0.7963,,CCCCO,Solvent,0.2037,,0.7701400000000002,0.00386,,,10.1016/j.jct.2005.06.011
521,-2648200918880251583,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7005,,CCCCOCCCC,Solvent,0.2995,,,,0.10948,0.00133,10.1016/j.fluid.2009.11.010
522,-1955248339778635812,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.4004,,CCCCOCCCC,Solvent,0.5996,,,,0.11538,0.001385,10.1016/j.fluid.2009.11.010
523,8728025797154224257,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.2004,,CCCCOCCCC,Solvent,0.7996,,,,0.07397,0.00099,10.1016/j.fluid.2009.11.010
524,-2220736178924247004,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.7,,CCCCOCCCC,Solvent,0.3,,0.7117300000000002,0.000185,,,10.1021/je900496t
525,-1071269092850810476,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.3997,,CCCCOCCCC,Solvent,0.6003,,0.7348100000000001,0.000175,,,10.1021/je900496t
526,-1427543323270568548,298.15,101.0,Liquid,2,CC(C)CC(C)(C)C,Solvent,0.1999999999999999,,CCCCOCCCC,Solvent,0.8,,0.7497500000000001,0.00017,,,10.1021/je900496t
527,4103937377715540318,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2733,,ClCCCl,Solvent,0.7267,,,,-0.154,0.002,10.1016/j.jct.2008.10.007
528,3004001667699265064,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.5035,,ClCCCl,Solvent,0.4965,,,,-0.254,0.003,10.1016/j.jct.2008.10.007
529,6393481330471606353,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7385,,ClCCCl,Solvent,0.2614999999999999,,,,-0.205,0.0025,10.1016/j.jct.2008.10.007
530,-5256085397898544566,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.2543,,ClCCCl,Solvent,0.7457,,1.1418800000000005,0.002835,,,10.1016/j.jct.2008.10.007
531,-5088287234698787791,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.4795,,ClCCCl,Solvent,0.5205,,1.0603100000000003,0.00196,,,10.1016/j.jct.2008.10.007
532,4572594406045037990,298.15,101.0,Liquid,2,CCCOC=O,Solvent,0.7281,,ClCCCl,Solvent,0.2719,,0.9794600000000002,0.001275,,,10.1016/j.jct.2008.10.007
533,-110949552472965179,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2562,,ClCCCCl,Solvent,0.7438,,,,-0.228,0.0025,10.1016/j.jct.2008.10.007
534,8923331900946666372,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.528,,ClCCCCl,Solvent,0.472,,,,-0.388,0.0045,10.1016/j.jct.2008.10.007
535,1755180212287624112,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.706,,ClCCCCl,Solvent,0.294,,,,-0.332,0.0035,10.1016/j.jct.2008.10.007
536,1472136607291601143,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.2323,,ClCCCCl,Solvent,0.7677,,1.0891000000000002,0.0021,,,10.1016/j.jct.2008.10.007
537,-3645376526360228864,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.5112,,ClCCCCl,Solvent,0.4888,,0.9991500000000002,0.00091,,,10.1016/j.jct.2008.10.007
538,2786476279631037841,298.15,101.0,Liquid,2,CCCOC(=O)CC,Solvent,0.7804,,ClCCCCl,Solvent,0.2196,,0.9266700000000002,0.000335,,,10.1016/j.jct.2008.10.007
539,-2842957441423396673,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.281,,ClCCCl,Solvent,0.719,,,,-0.286,0.003,10.1016/j.jct.2008.10.007
540,-754997787175499203,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.5266,,ClCCCl,Solvent,0.4734,,,,-0.456,0.005,10.1016/j.jct.2008.10.007
541,-8697394949662715264,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7616,,ClCCCl,Solvent,0.2383999999999999,,,,-0.312,0.0035,10.1016/j.jct.2008.10.007
542,-6269968698183691021,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.2703,,ClCCCl,Solvent,0.7297,,1.0877700000000003,0.00194,,,10.1016/j.jct.2008.10.007
543,-5320257949133341906,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.4904,,ClCCCl,Solvent,0.5096,,1.0001900000000004,0.000965,,,10.1016/j.jct.2008.10.007
544,-2986515468949989673,298.15,101.0,Liquid,2,CCCOC(=O)CCC,Solvent,0.7087,,ClCCCl,Solvent,0.2913,,0.9345100000000002,0.000445,,,10.1016/j.jct.2008.10.007
545,-4726765675649120876,298.15,100.0,Liquid,2,CCC(C)=O,Solvent,0.7893,,CCN(CC)CC,Solvent,0.2107,,,,0.455,0.005,10.1016/j.fluid.2013.07.037
546,4209988443715275960,298.15,100.0,Liquid,2,CCC(C)=O,Solvent,0.4967,,CCN(CC)CC,Solvent,0.5033,,,,0.746,0.008,10.1016/j.fluid.2013.07.037
547,-1532071520494670459,298.15,100.0,Liquid,2,CCC(C)=O,Solvent,0.2124,,CCN(CC)CC,Solvent,0.7876,,,,0.57,0.006,10.1016/j.fluid.2013.07.037
548,698443883959820013,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.261,,CCN(CC)CC,Solvent,0.739,,0.7361510000000001,0.000106,,,10.1016/j.tca.2010.09.004
549,-6460640619300674604,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.5106,,CCN(CC)CC,Solvent,0.4893999999999999,,0.7527560000000002,0.0001045,,,10.1016/j.tca.2010.09.004
550,-2224783803766558044,298.15,101.0,Liquid,2,CCC(C)=O,Solvent,0.7604,,CCN(CC)CC,Solvent,0.2396,,0.7738830000000002,9.900000000000003e-05,,,10.1016/j.tca.2010.09.004
551,1379560459104254686,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.7804,,CCN(CC)CC,Solvent,0.2196,,,,0.216,0.0025,10.1016/j.fluid.2013.07.037
552,-1283315009631345441,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.492,,CCN(CC)CC,Solvent,0.508,,,,0.419,0.0045,10.1016/j.fluid.2013.07.037
553,-4357007122552176673,298.15,100.0,Liquid,2,CCCCCC(C)=O,Solvent,0.2939,,CCN(CC)CC,Solvent,0.7061,,,,0.412,0.0045,10.1016/j.fluid.2013.07.037
554,5667578043812841719,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.2598,,CCN(CC)CC,Solvent,0.7402,,0.7465820000000002,8.950000000000002e-05,,,10.1016/j.jct.2011.05.003
555,530618517240478542,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.5032,,CCN(CC)CC,Solvent,0.4968,,0.7684760000000002,9.800000000000002e-05,,,10.1016/j.jct.2011.05.003
556,-2597528608137536930,298.15,101.3,Liquid,2,CCCCCC(C)=O,Solvent,0.7484,,CCN(CC)CC,Solvent,0.2516,,0.7899410000000002,0.0001055,,,10.1016/j.jct.2011.05.003
557,-7623304620905184164,298.15,101.0,Liquid,2,C1COCCN1,Solvent,0.201,,O,Solvent,0.7989999999999999,,,,-2.758,0.0295,10.1016/j.jct.2015.06.006
558,-9191429676592886956,298.15,101.0,Liquid,2,C1COCCN1,Solvent,0.4911,,O,Solvent,0.5089,,,,-3.131,0.0335,10.1016/j.jct.2015.06.006
559,-4674884908682800040,298.15,101.0,Liquid,2,C1COCCN1,Solvent,0.7149,,O,Solvent,0.2851,,,,-1.753,0.019,10.1016/j.jct.2015.06.006
560,-216898564850617864,298.15,101.325,Liquid,2,C1COCCN1,Solvent,0.298,,O,Solvent,0.702,,1.0309000000000004,0.00255,,,10.1021/je020191g
561,2591634617109271881,298.15,101.325,Liquid,2,C1COCCN1,Solvent,0.498,,O,Solvent,0.502,,1.0255000000000003,0.00255,,,10.1021/je020191g
562,-644243541224165939,298.15,101.325,Liquid,2,C1COCCN1,Solvent,0.793,,O,Solvent,0.2069999999999999,,1.0057000000000005,0.00245,,,10.1021/je020191g
563,-7639420005917550265,298.15,101.0,Liquid,2,C1COCCO1,Solvent,0.7978000000000001,,O=C1CCCCC1,Solvent,0.2022,,1.0062000000000002,0.00025,,,10.1016/j.jct.2012.05.005
564,-376785522593630861,298.15,101.0,Liquid,2,C1COCCO1,Solvent,0.4594,,O=C1CCCCC1,Solvent,0.5406,,0.9762000000000004,0.00025,,,10.1016/j.jct.2012.05.005
565,-6581644702807343675,298.15,101.0,Liquid,2,C1COCCO1,Solvent,0.272,,O=C1CCCCC1,Solvent,0.728,,0.9614000000000004,0.00025,,,10.1016/j.jct.2012.05.005
566,5102120393263882506,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.25,,O=C1CCCCC1,Solvent,0.75,,,,0.20076,0.00121,10.1021/je034037l
567,8097858609800414131,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.5,,O=C1CCCCC1,Solvent,0.5,,,,0.28584,0.00154,10.1021/je034037l
568,-2826715376778528823,298.15,101.3,Liquid,2,C1COCCO1,Solvent,0.75,,O=C1CCCCC1,Solvent,0.25,,,,0.23662,0.001355,10.1021/je034037l
569,-3218187156761030446,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2425,,c1ccccc1,Solvent,0.7575000000000001,,,,-0.1608,0.00185,10.1016/j.jct.2010.07.016
570,-7657920339052460665,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4982,,c1ccccc1,Solvent,0.5018,,,,-0.2365,0.00265,10.1016/j.jct.2010.07.016
571,-1161129120195610107,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7832,,c1ccccc1,Solvent,0.2168,,,,-0.1399,0.00165,10.1016/j.jct.2010.07.016
572,-2752020540231024815,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2239,,c1ccccc1,Solvent,0.7761,,0.8761000000000002,0.0005,,,10.1021/je5004719
573,-237187978629101369,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4794,,c1ccccc1,Solvent,0.5206,,0.8778700000000003,0.000505,,,10.1021/je5004719
574,6472503304134775750,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7432,,c1ccccc1,Solvent,0.2568,,0.8789500000000002,0.000505,,,10.1021/je5004719
575,3152637957926541903,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2806,,Cc1ccccc1,Solvent,0.7194,,,,-0.1687,0.00195,10.1016/j.jct.2010.07.016
576,-2908168551989611665,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5319,,Cc1ccccc1,Solvent,0.4680999999999999,,,,-0.2225,0.0025,10.1016/j.jct.2010.07.016
577,3092303130313010359,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7413,,Cc1ccccc1,Solvent,0.2587,,,,-0.1629,0.0019,10.1016/j.jct.2010.07.016
578,7449747942560048996,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2387,,Cc1ccccc1,Solvent,0.7613,,0.8669900000000003,0.000505,,,10.1021/je5004719
579,-5811742645464383448,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4915,,Cc1ccccc1,Solvent,0.5085,,0.8715100000000002,0.000505,,,10.1021/je5004719
580,-6228714700386361271,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7321,,Cc1ccccc1,Solvent,0.2679,,0.8754100000000001,0.000505,,,10.1021/je5004719
581,782405545746041915,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2454,,Cc1ccccc1C,Solvent,0.7545999999999999,,,,-0.0613,0.00085,10.1016/j.jct.2010.07.016
582,-4914939127358131245,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.4425,,Cc1ccccc1C,Solvent,0.5575,,,,-0.0342,0.0006,10.1016/j.jct.2010.07.016
583,6528119381663348149,308.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7443,,Cc1ccccc1C,Solvent,0.2557,,,,0.0421,0.00065,10.1016/j.jct.2010.07.016
584,7532427866609074257,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.2318,,Cc1ccccc1C,Solvent,0.7682,,0.8770400000000002,0.0005,,,10.1021/je5004719
585,4761704028023435233,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.5187,,Cc1ccccc1C,Solvent,0.4812999999999999,,0.8779900000000003,0.0005,,,10.1021/je5004719
586,8250252603674157885,298.15,101.0,Liquid,2,C1CCOCC1,Solvent,0.7729,,Cc1ccccc1C,Solvent,0.2270999999999999,,0.8787800000000002,0.000505,,,10.1021/je5004719
587,-724696715109551866,298.15,101.3,Liquid,2,CN(C)CCCO,Solvent,0.2895042123431094,,O,Solvent,0.7104957876568905,,0.9443,0.00285,,,10.1016/j.jct.2016.02.007
588,2607009959798721950,298.15,101.0,Liquid,2,CN(C)CCCO,Solvent,0.5013,,O,Solvent,0.4987,,0.9170700000000004,8.000000000000002e-05,,,10.1016/j.tca.2012.05.025
589,-5637572154370966407,298.15,101.0,Liquid,2,CN(C)CCCO,Solvent,0.8006,,O,Solvent,0.1994,,0.8915100000000002,9.500000000000002e-05,,,10.1016/j.tca.2012.05.025
590,4813672653460590929,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.1998,,O,Solvent,0.8002,,,,-2.514,0.027,10.1016/j.jct.2015.04.030
591,2291365629779576109,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.5019,,O,Solvent,0.4981,,,,-2.706,0.029,10.1016/j.jct.2015.04.030
592,7645934982767037573,303.15,100.0,Liquid,2,CN(C)CCCO,Solvent,0.8001,,O,Solvent,0.1998999999999999,,,,-1.26,0.0135,10.1016/j.jct.2015.04.030
593,-2950503477342897799,298.15,101.0,Liquid,2,CO,Solvent,0.6595264695287754,,OCCO,Solvent,0.3404735304712246,,0.9338000000000002,0.003,,,10.1016/j.fluid.2009.03.002
